"Munic_Id";"Munic_Nome";"UF_Sigla";"UF_Regiao";"year";"MunicOP_OP";"Adopt.pb";"Abandon.pb";"MayorName";"MayorElecNumber";"MayorParty";"ptwin";"ChangeEffect2002";"mindist";"VictoryPTAfter2002";"taxrevenues";"TransferDep";"balsheetrev";"MayorParty2";"ContinuityMayor";"continuitypartpref";"MayorsVulnerability";"legprefpower";"MayorControlCouncil";"YearDummies1996";"YearDummies2000";"YearDummies2004";"YearDummies2008";"YearDummies2012";"population";"GDP";"GDPpp";"Investpp";"InvestPer";"InvestTotal";"Budget";"BudgetPP";"FiscalSpace";"FiscalSpacePer";"DebtPer";"LeftParty";"lag.pb";"MunicOP_OP.Acum";"Capital"
3547809;"SANTO ANDRÉ";"SP";"SE";1992;1;1;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3547809;"SANTO ANDRÉ";"SP";"SE";1996;0;0;1;NA;NA;NA;NA;0;NA;NA;0,268627698383205;0,625552522242238;1,11004399669595;NA;NA;NA;NA;NA;NA;1;0;0;0;0;620639;NA;NA;301,17164447309;0,207713158133341;186918868,254134;899889395,231005;1449,94013465316;NA;NA;NA;NA;1;1;0
3547809;"SANTO ANDRÉ";"SP";"SE";2000;1;1;0;"CELSO AUGUSTO DANIEL";"13";"PT";1;0;NA;0;0,282899249493155;0,620017749601263;1,09465053407663;"PT";0;0;0,483053035062854;0;0;0;1;0;0;0;624820;5649495,72000635;9,04179718960077;159,332122300896;0,104677334768815;99553896,6560456;951054943,039152;1522,12628123164;69320898,0713333;0,210037450987557;0,00541622788017121;1;0;0;0
3547809;"SANTO ANDRÉ";"SP";"SE";2004;1;0;0;"CELSO AUGUSTO DANIEL";"13";"PT";1;1;0;1;0,346203828363146;0,597720921466453;1,00071771398409;"PT";1;1;0,319944432468683;0,428571428571429;0;0;0;1;0;0;631727;7441073,754;11,7789389308989;135,579213765049;0,0961766722882939;85649049,9741528;890538713,144659;1409,68917450839;48296064,878;0,115315901432889;0,00426558842462359;1;1;1;0
3547809;"SANTO ANDRÉ";"SP";"SE";2008;1;0;0;"JOÃO AVAMILENO";"13";"PT";1;1;0;1;0,315607430161822;0,430019826998688;0,967054100886593;"PT";0;1;0,910744371699628;0,285714285714286;0;0;0;0;1;0;665923;7717560,8546714;11,5892691117012;297,346416889764;0,120799109853088;198009817,974483;1639166200,93721;2461,49509918896;274493323,959;0,277990375498459;0,00316792749197741;1;1;2;0
3547809;"SANTO ANDRÉ";"SP";"SE";2012;0;0;1;"AIDAN ANTONIO RAVIN";"14";"PTB";0;1;0,0401389859616756;0;0,301623738334494;0,419813723191556;1,01038189384885;"PTB";0;0;2,24716927664083;0,285714285714286;0;0;0;0;0;1;671696;6885960,46518866;10,2516026077104;231,650653859297;0,0764330582929653;155598817,594674;2035752867,53893;3030,76520857491;329427633,734;0,218185864183526;0,00306811274002792;0;1;3;0
3548500;"SANTOS";"SP";"SE";1992;1;1;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3548500;"SANTOS";"SP";"SE";1996;1;0;0;NA;NA;NA;NA;0;NA;NA;0,502371135262891;0,433897246335096;1,08877852232427;NA;NA;NA;NA;NA;NA;1;0;0;0;0;418078;NA;NA;159,625032493458;0,0630556927713137;66735714,3347998;1058361448,4553;2531,49280386746;NA;NA;NA;NA;1;1;0
3548500;"SANTOS";"SP";"SE";2000;0;0;1;"PAULO ROBERTO GOMES MANSUR";"11";"PPB";0;0;NA;0;0,456689879876367;0,442053884057052;1,01703916990485;"PP";0;0;1,17491507773177;0;0;0;1;0;0;0;412243;6915148,82269566;16,7744481354339;71,5923556174539;0,0263388711975234;29513447,456806;1120528181,92076;2718,1254306823;88239051,4533333;0,225782293043653;0,0101361648520416;0;1;2;0
3548500;"SANTOS";"SP";"SE";2004;0;0;0;NA;NA;NA;NA;1;0,112859159708023;NA;0,457562378521726;0,412177160203133;0,968002333727922;NA;NA;NA;NA;0,238095238095238;0;0;0;1;0;0;407647;4605213,047;11,2970610528227;126,008019003984;0,0455107254473681;51366790,9229171;1128674404,06595;2768,75434889978;65532186,024;0,121939591658941;0,0225808015937139;NA;0;0;0
3548500;"SANTOS";"SP";"SE";2008;0;0;0;"JOÃO PAULO TAVARES PAPA";"15";"PMDB";0;1;0,112859159708023;0;0,461722909678118;0,427521178535656;0,978518907608788;"PMDB";0;0;1,34794508707991;0;0;0;0;0;1;0;418255;6909082,29609022;16,5188277392744;180,345713718917;0,0522330086480674;75430496,4915056;1444115482,60099;3452,71540711047;119097880,701;0,132943956412617;0,0186885473498274;0;0;0;0
3548500;"SANTOS";"SP";"SE";2012;0;0;0;"JOÃO PAULO TAVARES PAPA";"15";"PMDB";0;1;0,0836764276027679;0;0,399020873515773;0,394760533134305;0,948783267205222;"PMDB";1;1;0,17145853543431;0,294117647058824;0;0;0;0;0;1;417518;12711249,4172712;30,4447937987613;273,71969270758;0,0587614782989863;114282898,659884;1944860850,47753;4658,14851210614;111611479,9645;0,0857978488458162;0,0177508172581679;0;0;0;0
3548708;"SÃO BERNARDO DO CAMPO";"SP";"SE";1992;1;1;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3548708;"SÃO BERNARDO DO CAMPO";"SP";"SE";1996;0;0;1;NA;NA;NA;NA;0;NA;NA;0,187134760453013;0,577682049083709;1,15919560750554;NA;NA;NA;NA;NA;NA;1;0;0;0;0;578867;NA;NA;650,908270533578;0,206586054672114;376789317,838961;1823885539,7911;3150,78513681225;NA;NA;NA;NA;1;1;0
3548708;"SÃO BERNARDO DO CAMPO";"SP";"SE";2000;0;0;0;"MAURICIO SOARES DE ALMEIDA";"45";"PSDB";0;0;NA;0;0,165924989509041;0,570495154773663;0,968171680384691;"PSDB";0;0;0,956577538042901;0;0;0;1;0;0;0;660396;9604128,22512826;14,5429836418274;349,863651574527;0,127489258906462;231048556,045211;1812298212,62614;2744,25982687075;167074210,13;0,235758251790442;0,00914104795610609;0;0;0;0
3548708;"SÃO BERNARDO DO CAMPO";"SP";"SE";2004;0;0;0;"MAURICIO SOARES DE ALMEIDA";"23";"PPS";0;1;0,0401389859616756;0;0,259566560434269;0,511876435637456;0,991323183829223;"PPS";1;0;0,587855466008374;0;0;0;0;1;0;0;742887;11060480,729;14,888510270068;511,896104444276;0,170919615247595;380280961,342295;2224911171,20419;2994,95235642054;226803595,532;0,21560943162617;0,00991557122673735;0;0;0;0
3548708;"SÃO BERNARDO DO CAMPO";"SP";"SE";2008;0;0;0;"WILLIAM DIB";"40";"PSB";0;1;0,0401389859616756;0;0,282227796775671;0,528094561343302;0,975290185910779;"PSB";0;0;0,299617242044489;0,0476190476190476;0;0;0;0;1;0;773099;12092767,0029784;15,6419384877983;445,26263006286;0,137925509057727;344232094,038967;2495782661,16743;3228,28339083019;348342771,9425;0,234538666491047;0,017761919690973;1;0;0;0
3548708;"SÃO BERNARDO DO CAMPO";"SP";"SE";2012;1;1;0;"LUIZ MARINHO";"13";"PT";1;1;0;1;0,244581048168081;0,53651922827589;0,977286365481491;"PT";0;0;0,777843316270529;0,238095238095238;0;0;0;0;0;1;801580;15518915,3685836;19,3604074061024;611,804230402017;0,13384969366846;490410035,005649;3663886121,55046;4570,83026217028;591710910,3345;0,231334522606672;0,027469562903661;1;0;0;0
3548807;"SÃO CAETANO DO SUL";"SP";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3548807;"SÃO CAETANO DO SUL";"SP";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,227631852425111;0,708306748870807;1,08632277945154;NA;NA;NA;NA;NA;NA;1;0;0;0;0;147967;NA;NA;690,901348666233;0,188795499758613;102230599,858096;541488541,77565;3659,52233792433;NA;NA;NA;NA;0;0;0
3548807;"SÃO CAETANO DO SUL";"SP";"SE";2000;0;0;0;"LUIZ OLINTO TORTORELLO";"14";"PTB";0;0;NA;0;0,290039583882384;0,675370846157369;0,972524981206565;"PTB";0;0;0,49914693964598;0;0;0;1;0;0;0;139825;2707569,41955988;19,3639865514742;551,822029371695;0,144293002231215;77158515,2568972;534734977,190775;3824,31594629555;40274968,344;0,220595811015827;0,0418876574128549;0;0;0;0
3548807;"SÃO CAETANO DO SUL";"SP";"SE";2004;1;1;0;"LUIZ OLINTO TORTORELLO";"14";"PTB";0;1;0;0;0,3306959034321;0,444548247918911;1,00167533863963;"PTB";1;1;0,19288604764679;0,238095238095238;0;0;0;1;0;0;131273;3478121,571;26,4953308829691;624,305308947072;0,121223354605504;81954430,821409;676061399,951457;5150,04151616446;53849489,0575;0,165609464536258;0,0435749625909252;0;0;0;0
3548807;"SÃO CAETANO DO SUL";"SP";"SE";2008;0;0;1;"JOSÉ AURICCHIO JUNIOR";"14";"PTB";0;1;0,0427837334573269;0;0,328035739957918;0,456169543041011;1,00027835897728;"PTB";0;1;0,693143584613986;0,363636363636364;0;0;0;0;1;0;135357;4148806,29382645;30,650844018606;908,283934166441;0,134249513534667;122942588,476967;915776789,352905;6765,64041278179;100865799,851;0,173448382080381;0,0136726593310441;0;1;1;0
3548807;"SÃO CAETANO DO SUL";"SP";"SE";2012;1;1;0;"JOSÉ AURICCHIO JUNIOR";"14";"PTB";0;1;0;0;0,301367593040116;0,487273593404076;1,00713861592975;"PTB";1;1;0,166674689129563;0,416666666666667;0;0;0;0;0;1;151103;5273330,23909014;34,898911597322;588,110142678079;0,073827136636835;88865206,8890857;1203692990,64414;7966,04296833381;159981653,411;0,16637242053375;0,00612850114670404;0;0;0;0
3548906;"SÃO CARLOS";"SP";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3548906;"SÃO CARLOS";"SP";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,256779870105943;0,597500821084669;1,23894234722299;NA;NA;NA;NA;NA;NA;1;0;0;0;0;161629;NA;NA;225,977212745016;0,1540967834151;36524470,9187641;237022928,767928;1466,46287960656;NA;NA;NA;NA;0;0;0
3548906;"SÃO CARLOS";"SP";"SE";2000;0;0;0;"JOAO OTAVIO DAGNONE DE MELO";"25";"PFL";0;0;NA;0;0,191804755241985;0,575664937892955;0,999678162122473;"DEM";0;0;0,934720097889263;0;0;0;1;0;0;0;175517;1489954,54036813;8,48894716960824;206,669423550151;0,126582668519861;36273997,2132519;286563694,993998;1632,68341524752;23663552,7773333;0,196983991510732;0,0544490963094181;0;0;0;0
3548906;"SÃO CARLOS";"SP";"SE";2004;1;1;0;"NEWTON LIMA NETO";"13";"PT";1;1;0;1;0,189630494156786;0,627792332512515;1,00296280652014;"PT";0;0;0,996827128055129;0,0476190476190476;0;0;0;1;0;0;190776;1991029,807;10,4364794680673;136,734628872731;0,0832739673408136;26085685,5578242;313251384,44604;1641,98528350547;14196794,2965;0,0916264926429473;0,0603256404649963;1;0;0;0
3548906;"SÃO CARLOS";"SP";"SE";2008;0;0;1;"NEWTON LIMA NETO";"13";"PT";1;1;0,361692607402802;1;0,192859678196078;0,593605623620064;0,996030343094764;"PT";1;1;0,662226859808495;0,153846153846154;0;0;0;0;1;0;210841;1912681,34248302;9,07167648836336;318,952751942518;0,144944768285154;67248317,1723123;463958223,314504;2200,51234491633;39533127,4555;0,138408376331282;0,0480126089430788;1;1;1;0
3548906;"SÃO CARLOS";"SP";"SE";2012;1;1;0;"OSWALDO BAPTISTA DUARTE FILHO";"13";"PT";1;1;0;1;0,20311579128035;0,631527950461291;1,01269340694441;"PT";0;1;0,942262121764491;0,230769230769231;0;0;0;0;0;1;218080;2017210,10780239;9,24986293012835;339,957502396985;0,119705729315346;74137932,1227345;619334868,487618;2839,9434541802;56527485,1295;0,121185417794724;0,0452129168823344;1;0;0;0
3549102;"SÃO JOÃO DA BOA VISTA";"SP";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3549102;"SÃO JOÃO DA BOA VISTA";"SP";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,195375863945183;0,66172813164962;1,13733837400618;NA;NA;NA;NA;NA;NA;1;0;0;0;0;70332;NA;NA;66,6307054727247;0,0604761283693299;4686270,77730767;77489596,36914;1101,76870228545;NA;NA;NA;NA;0;0;0
3549102;"SÃO JOÃO DA BOA VISTA";"SP";"SE";2000;0;0;0;"LAERT DE LIMA TEIXEIRA";"45";"PSDB";0;0;NA;0;0,204153029589478;0,606757786758082;0,99295164087583;"PSDB";0;0;0,628788338900698;0;0;0;1;0;0;0;73735;393105,800770964;5,33133248485745;76,1576645511245;0,0586038219802084;5615485,39567716;95821146,2312751;1299,53409142571;5616760,59333333;0,149706185071778;0,013702494223733;0;0;0;0
3549102;"SÃO JOÃO DA BOA VISTA";"SP";"SE";2004;0;0;0;"LAERT DE LIMA TEIXEIRA";"45";"PSDB";0;1;0,298177599906921;0;0,171821734166669;0,571968559031134;0,957037489270198;"PSDB";1;1;0,829315465911446;0,176470588235294;0;0;0;1;0;0;78834;721919,741;9,15746684171804;122,613007462027;0,0772983183022756;9666073,83026144;125048953,749061;1586,23124221859;4127308,9295;0,0757838816867704;0,0134479811467659;0;0;0;0
3549102;"SÃO JOÃO DA BOA VISTA";"SP";"SE";2008;0;0;0;"NELSON MANCINI NICOLAU";"15";"PMDB";0;1;0,467536985874176;0;0,166770211367945;0,578982845432676;0,949032087211699;"PMDB";0;0;0,530104430787743;0,1;0;0;0;0;1;0;81614;676067,361533771;8,2837180083536;179,768295106171;0,0873736273101446;14671609,636795;167918055,922254;2057,46631610084;16522335,9005;0,165052697814275;0,00650319233365917;0;0;0;0
3549102;"SÃO JOÃO DA BOA VISTA";"SP";"SE";2012;0;0;0;"NELSON MANCINI NICOLAU";"15";"PMDB";0;1;0,428057849407196;0;0,158847291833793;0,562754900046316;0,933528499161322;"PMDB";1;1;0,429325457915737;0,2;0;0;0;0;0;1;83369;808566,143984864;9,69864270873903;363,062676104045;0,127869723453838;30268172,2441181;236711016,701661;2839,31697275559;26960344,166;0,159288241083263;0,0047809835622619;0;0;0;0
3549706;"SÃO JOSÉ DO RIO PARDO";"SP";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3549706;"SÃO JOSÉ DO RIO PARDO";"SP";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,108030690951635;0,721301115630098;1,07517172553457;NA;NA;NA;NA;NA;NA;1;0;0;0;0;45371;NA;NA;221,878175681418;0,147467001901174;10066834,7088416;68264998,8069057;1504,59542013413;NA;NA;NA;NA;0;0;0
3549706;"SÃO JOSÉ DO RIO PARDO";"SP";"SE";2000;0;0;0;"RICHARD CELSO AMATO";"44";"PRP";0;0;NA;0;0,111406091468169;0,665065699416743;0,991997666106955;"PRP";0;0;0,925513953719337;0;0;0;1;0;0;0;47660;463029,903147017;9,71527283145231;83,9720692319922;0,055340662277547;4002108,81959675;72317689,2883065;1517,36653983018;4014514,022;0,146751761004451;0,0778906232048369;0;0;0;0
3549706;"SÃO JOSÉ DO RIO PARDO";"SP";"SE";2004;0;0;0;"JOÃO BATISTA SANTURBANO";"45";"PSDB";0;1;0,37950274348259;0;0,0975273028420988;0,64739781031285;0,874360987993999;"PSDB";0;0;0,252852627631649;0;0;0;0;1;0;0;50956;428911,633;8,41729399874401;98,2618231798604;0,0574583446896956;5007029,46195297;87141902,3467084;1710,14016694223;4673823,0145;0,121771940328682;0,0375389927187514;0;0;0;0
3549706;"SÃO JOSÉ DO RIO PARDO";"SP";"SE";2008;0;0;0;"JOAO BATISTA SANTURBANO";"45";"PSDB";0;1;0,339379727840424;0;0,107147783755919;0,689746454119449;0,876281591466301;"PSDB";1;1;0,683351209629365;0,2;0;0;0;0;1;0;52898;439470,472543588;8,30788446715543;99,3485068678356;0,0486402182411175;5255337,31629477;108045101,488715;2042,5177036696;10779520,3055;0,16911741260693;0,0158159094390948;0;0;0;0
3549706;"SÃO JOSÉ DO RIO PARDO";"SP";"SE";2012;0;0;0;"JOAO LUIS SOARES DA CUNHA";"15";"PMDB";0;1;0,778506934642792;0;0,107341220058408;0,68972215329832;0,927730996451251;"PMDB";0;0;0,565362047063094;0,2;0;0;0;0;0;1;53025;421389,034249167;7,94698791606161;310,227321934509;0,0974584449831958;16449803,7455773;168787874,138703;3183,17537272423;21398619,9965;0,182071627138012;0,0136200631993223;0;0;0;0
3549805;"SÃO JOSÉ DO RIO PRETO";"SP";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3549805;"SÃO JOSÉ DO RIO PRETO";"SP";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,318348497820463;0,479269931748279;1,0523915937583;NA;NA;NA;NA;NA;NA;1;0;0;0;0;291785;NA;NA;324,440251286996;0,264011137759218;94666798,7217763;358571231,218714;1228,88850084382;NA;NA;NA;NA;0;0;0
3549805;"SÃO JOSÉ DO RIO PRETO";"SP";"SE";2000;0;0;0;"JOSE LIBERATO FERREIRA CABOCLO";"12";"PDT";0;0;NA;0;0,269385308006428;0,596801204903057;1,06808923063928;"PDT";0;0;0,920159947959516;0;0;0;1;0;0;0;326315;2602065,80421782;7,97409191798667;107,81526568733;0,0795972111089154;35181738,4227611;441997124,429659;1354,51059384233;40909709,3153333;0,22642468997157;0,0104090009135616;1;0;0;0
3549805;"SÃO JOSÉ DO RIO PRETO";"SP";"SE";2004;1;1;0;NA;NA;NA;NA;1;0;NA;0,222601025989386;0,550769480567478;0,975068042192321;NA;NA;NA;NA;0,142857142857143;0;0;0;1;0;0;360860;3378527,811;9,36243366125367;109,458641457825;0,068996403523475;39499245,3564709;572482670,680536;1586,43981233868;52473166,2515;0,186737532744871;0,0204551464658268;NA;0;0;0
3549805;"SÃO JOSÉ DO RIO PRETO";"SP";"SE";2008;1;0;0;"EDSON EDINHO COELHO ARAUJO";"23";"PPS";0;1;0;0;0,232618563994335;0,505336510402649;0,960018375915144;"PPS";0;0;0,994340525582073;0;0;0;0;0;1;0;398079;3028390,70618337;7,60751184107519;239,997102218273;0,116835456910122;95537806,4539478;817712439,190801;2054,14613478933;106784061,99;0,213199958300899;0,0270632994645035;0;1;1;0
3549805;"SÃO JOSÉ DO RIO PRETO";"SP";"SE";2012;1;0;0;"VALDOMIRO LOPES DA SILVA JUNIOR";"40";"PSB";0;1;0;0;0,241691144710734;0,500957809432021;0,962758867374684;"PSB";0;0;0,722350499113723;0,176470588235294;0;0;0;0;0;1;414272;3641401,55127152;8,78988092671366;293,419900597044;0,103504605478424;121555649,060139;1174398457,90704;2834,848741665;213304943,9125;0,248513613140374;0,0276132136692945;1;1;2;0
3549904;"SÃO JOSÉ DOS CAMPOS";"SP";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3549904;"SÃO JOSÉ DOS CAMPOS";"SP";"SE";1996;1;1;0;NA;NA;NA;NA;0;NA;NA;0,182181624930118;0,720939888489171;1,09703137043675;NA;NA;NA;NA;NA;NA;1;0;0;0;0;455773;NA;NA;279,117180737667;0,135019563091754;127214074,816349;942189945,688825;2067,2351053898;NA;NA;NA;NA;0;0;0
3549904;"SÃO JOSÉ DOS CAMPOS";"SP";"SE";2000;0;0;1;"EMANUEL FERNANDES";"45";"PSDB";0;0;NA;0;0,175576437506906;0,733958325283609;0,949145532817954;"PSDB";0;0;0,740262718666786;0;0;0;1;0;0;0;486167;7346637,96813494;15,1113464470746;169,391900984808;0,0791552461627247;82352752,326081;1040395378,93399;2139,99588399457;67955008,608;0,1462327289703;0,0368006456696885;0;1;1;0
3549904;"SÃO JOSÉ DOS CAMPOS";"SP";"SE";2004;0;0;0;"EMANUEL FERNANDES";"45";"PSDB";0;1;0,148517683148384;0;0,192823182915831;0,793986457770292;0,966193655165188;"PSDB";1;1;0,635705677468911;0,238095238095238;0;0;0;1;0;0;524806;13571887,204;25,8607698921125;223,105613319766;0,0940992745190891;117087164,503893;1244294019,29279;2370,95997243323;69254050,663;0,109338457266681;0,0532004066179976;0;0;0;0
3549904;"SÃO JOSÉ DOS CAMPOS";"SP";"SE";2008;1;1;0;"EDUARDO PEDROSA CURY";"45";"PSDB";0;1;0;0;0,236219777271311;0,700914187409938;0,978237819272939;"PSDB";0;1;0,566628641384491;0,25;0;0;0;0;1;0;589050;11713829,6263823;19,8859682987561;375,786418034905;0,136062661859344;221356989,543461;1626875341,98244;2761,86290125191;192078277,658;0,190611749167669;0,0117468568857212;0;0;0;0
3549904;"SÃO JOSÉ DOS CAMPOS";"SP";"SE";2012;0;0;1;"EDUARDO PEDROSA CURY";"45";"PSDB";0;1;0,148517683148384;0;0,241740767777679;0,640359517698638;0,936151648164759;"PSDB";1;1;0,715308891608578;0,285714285714286;0;0;0;0;0;1;609229;10715092,8214254;17,5879559597875;318,753547172258;0,101807037249202;194193904,790208;1907470348,19276;3130,95789627998;298879812,7945;0,204370599012813;0,00826502876419176;0;1;1;0
3550308;"SÃO PAULO";"SP";"SE";1992;1;1;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1
3550308;"SÃO PAULO";"SP";"SE";1996;0;0;1;NA;NA;NA;NA;0;NA;NA;0,373971846052226;0,318809022414349;1,88098218254955;NA;NA;NA;NA;NA;NA;1;0;0;0;0;9727889;NA;NA;1006,46229011894;0,255110185885144;9790753440,96284;38378528113,2241;3945,20621207994;NA;NA;NA;NA;1;1;1
3550308;"SÃO PAULO";"SP";"SE";2000;0;0;0;"CELSO ROBERTO PITTA DO NASCIMENTO";"11";"PPB";0;0;NA;0;0,420891810084928;0,368506930470902;1,00021233947062;"PP";0;0;0,508084922180902;0;0;0;1;0;0;0;9839066;140386852,882489;14,2683109232613;186,036309808928;0,0860589008862596;1830423530,60649;21269427238,2781;2161,73234718398;1710407545,83533;0,239889463565661;0,117442742164337;0;0;0;1
3550308;"SÃO PAULO";"SP";"SE";2004;1;1;0;"MARTA TERESA SUPLICY";"13";"PT";1;1;0;1;0,448417109901694;0,429177243270521;1,00151303580967;"PT";0;0;0,456330198435829;0,109090909090909;0;0;0;1;0;0;10009231;160285567,844;16,0137744691875;193,267313416312;0,0902257509900055;1934457184,73327;21440189341,8161;2142,04161556628;1388471189,934;0,13406265893542;0,106272755399339;1;0;0;1
3550308;"SÃO PAULO";"SP";"SE";2008;0;0;1;"JOSÉ SERRA";"45";"PSDB";0;1;0,133196040987968;0;0,44552888092103;0,397013470765425;0,969297429874312;"PSDB";0;0;0,82238955090761;0,236363636363636;0;0;0;0;1;0;10838581;152125276,546238;14,0355344067861;256,555893809408;0,0873336316190428;2780701836,08066;31839988610,6917;2937,65287270461;3427266160,043;0,173226090458304;0,112368004911955;0;1;1;1
3550308;"SÃO PAULO";"SP";"SE";2012;0;0;0;"GILBERTO KASSAB";"25";"DEM";0;1;0,113728187978268;0;0,452985972846606;0,378055884687989;0,985019623080547;"DEM";0;0;0,975661820116865;0,236363636363636;0;0;0;0;0;1;10990249;184780130,65454;16,8130977427845;327,045453797466;0,0885572089006074;3594310971,55215;40587446422,1907;3693,04157004911;7191712125,412;0,235212999601089;0,102225563714223;0;0;0;1
3550605;"SÃO ROQUE";"SP";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3550605;"SÃO ROQUE";"SP";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,267012300013083;0,60149637569357;1,10542976772513;NA;NA;NA;NA;NA;NA;1;0;0;0;0;57701;NA;NA;248,565906443986;0,190851337786692;14342501,3677244;75150122,2577468;1302,40588998019;NA;NA;NA;NA;0;0;0
3550605;"SÃO ROQUE";"SP";"SE";2000;0;0;0;"EFANEU NOLASCO GODINHO";"45";"PSDB";0;0;NA;0;0,193617885260777;0,636074527887182;0,942120706921661;"PSDB";0;0;0,774442447944192;0;0;0;1;0;0;0;61450;378085,41312997;6,15273251635427;252,047733504735;0,164138464939176;15488333,223866;94361387,0740503;1535,57993611148;6244836,90466666;0,163819176026668;0,0100818091716174;0;0;0;0
3550605;"SÃO ROQUE";"SP";"SE";2004;0;0;0;"JOSÉ FERNANDES ZITO GARCIA";"15";"PMDB";0;1;0,232786431908607;0;0,164226146842374;0,67628787692002;0,90148730480411;"PMDB";0;0;0,90253801303304;0,352941176470588;0;0;0;1;0;0;65700;523812,204;7,97278849315069;113,881124528498;0,0669445812279764;7481989,88152229;111763935,844826;1701,1253553246;4998158,486;0,0889170270057384;0,0143669014730053;0;0;0;0
3550605;"SÃO ROQUE";"SP";"SE";2008;0;0;0;"EFANEU NOLASCO GODINHO";"45";"PSDB";0;1;0,232786431908607;0;0,181908220181798;0,670972727141365;0,858277503729367;"PSDB";0;0;0,518463685969291;0;0;0;0;0;1;0;71594;482477,88199332;6,73908263252954;238,398224629434;0,103802994575879;17067882,4941197;164425723,591656;2296,64110947365;16489226,2455;0,182300078321082;0,00468652757317604;0;0;0;0
3550605;"SÃO ROQUE";"SP";"SE";2012;0;0;0;"EFANEU NOLASCO GODINHO";"45";"PSDB";0;1;0,299794971942902;0;0,175640827824715;0,64855295762633;0,89933713292604;"PSDB";1;1;0,564054669703872;0,4;0;0;0;0;0;1;67669;539082,010644198;7,96645451601469;457,458976813697;0,172524082899214;30955791,502006;179428813,541875;2651,56590967615;25455891,354;0,170057555334544;0,00104283883629844;0;0;0;0
3550704;"SÃO SEBASTIÃO";"SP";"SE";1992;0;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0
3550704;"SÃO SEBASTIÃO";"SP";"SE";1996;0;0;0;NA;NA;NA;NA;0;NA;NA;0,217412437202099;0,602984395170568;1,04475891422663;NA;NA;NA;NA;NA;NA;1;0;0;0;0;34816;NA;NA;979,27668101636;0,187317083047974;34094496,9262656;182014882,84725;5227,90908913287;NA;NA;NA;NA;0;0;0
3550704;"SÃO SEBASTIÃO";"SP";"SE";2000;0;0;0;"JOAO AUGUSTO SIQUEIRA";"40";"PSB";0;0;NA;0;0,221960392616128;0,533724623436242;0,903715224620301;"PSB";0;0;0,485312530097274;0;0;0;1;0;0;0;43845;256958,198749136;5,860604373341;364,867972444266;0,0819612782601252;15997636,2518189;195185294,707657;4451,71159100599;6841636,8;0,0795380105266856;0,00243158350728886;1;0;0;0
