"FinbraCampo_Id";"FinbraCampo_ArquivoXls";"FinbraCampo_Tabela";"FinbraCampo_Campo";"FinbraCampo_Ano";"FinbraCampo_DataTab";"FinbraCampo_IDMunic"
2783;"Finbra2004.xlsx";"Receita";"TrConvUn Assist Social";2004;1;0
2784;"Finbra2004.xlsx";"Receita";"TrConvUn Combate Fome";2004;1;0
2785;"Finbra2004.xlsx";"Receita";"Outras TrConvUn";2004;1;0
2786;"Finbra2004.xlsx";"Receita";"Transf Convênios Estados DF";2004;1;0
2787;"Finbra2004.xlsx";"Receita";"TrConvEst SUS";2004;1;0
2788;"Finbra2004.xlsx";"Receita";"TrConvEst Educação";2004;1;0
2789;"Finbra2004.xlsx";"Receita";"Outras TrConvEst";2004;1;0
2790;"Finbra2004.xlsx";"Receita";"Transf Convênios Municípios";2004;1;0
2791;"Finbra2004.xlsx";"Receita";"TrConvMun SUS";2004;1;0
2792;"Finbra2004.xlsx";"Receita";"TrConvMun Educação";2004;1;0
2793;"Finbra2004.xlsx";"Receita";"Outras TrConvMun";2004;1;0
2794;"Finbra2004.xlsx";"Receita";"Transf Convênios Inst Privadas";2004;1;0
2795;"Finbra2004.xlsx";"Receita";"Transf pCombate Fome";2004;1;0
2796;"Finbra2004.xlsx";"Receita";"TrCF Exterior";2004;1;0
2797;"Finbra2004.xlsx";"Receita";"TrCF PJ";2004;1;0
2798;"Finbra2004.xlsx";"Receita";"TrCF PF";2004;1;0
2799;"Finbra2004.xlsx";"Receita";"TrCF Não Identificado";2004;1;0
2800;"Finbra2004.xlsx";"Receita";"Out Rec Correntes";2004;1;0
2801;"Finbra2004.xlsx";"Receita";"Multas e Juros de Mora";2004;1;0
2802;"Finbra2004.xlsx";"Receita";"Indeniz e Restituições";2004;1;0
2803;"Finbra2004.xlsx";"Receita";"Rec Divida Ativa";2004;1;0
2804;"Finbra2004.xlsx";"Receita";"Receitas Diversas";2004;1;0
2805;"Finbra2004.xlsx";"Receita";"Rec de Capital";2004;1;0
2806;"Finbra2004.xlsx";"Receita";"Operações de Crédito";2004;1;0
2807;"Finbra2004.xlsx";"Receita";"OPC Internas";2004;1;0
2808;"Finbra2004.xlsx";"Receita";"OPC Externas";2004;1;0
2809;"Finbra2004.xlsx";"Receita";"Alienação de Bens";2004;1;0
2810;"Finbra2004.xlsx";"Receita";"Alien Bens Móveis";2004;1;0
2811;"Finbra2004.xlsx";"Receita";"Alien Bens Imóveis";2004;1;0
2812;"Finbra2004.xlsx";"Receita";"Amortização de Empréstimos";2004;1;0
2813;"Finbra2004.xlsx";"Receita";"Rec Transf de Capital";2004;1;0
2814;"Finbra2004.xlsx";"Receita";"Transf Cap Intergovern";2004;1;0
2815;"Finbra2004.xlsx";"Receita";"Transf Cap Inter União";2004;1;0
2816;"Finbra2004.xlsx";"Receita";"TrCapU SUS";2004;1;0
2817;"Finbra2004.xlsx";"Receita";"TrCapU Educação";2004;1;0
2818;"Finbra2004.xlsx";"Receita";"Outras TrCapU";2004;1;0
2819;"Finbra2004.xlsx";"Receita";"Transf Cap Inter Estados";2004;1;0
2820;"Finbra2004.xlsx";"Receita";"TrCapEst SUS";2004;1;0
2821;"Finbra2004.xlsx";"Receita";"TrCapEst Educação";2004;1;0
2822;"Finbra2004.xlsx";"Receita";"Outras TrCapEst";2004;1;0
2823;"Finbra2004.xlsx";"Receita";"Transf Cap Inter Municípios";2004;1;0
2824;"Finbra2004.xlsx";"Receita";"TrCapMun SUS";2004;1;0
2825;"Finbra2004.xlsx";"Receita";"TrCapMun Educação";2004;1;0
2826;"Finbra2004.xlsx";"Receita";"Outras TrCapMun";2004;1;0
2827;"Finbra2004.xlsx";"Receita";"Transf Cap de Inst Privadas";2004;1;0
2828;"Finbra2004.xlsx";"Receita";"Transf Cap Exterior";2004;1;0
2829;"Finbra2004.xlsx";"Receita";"Transf Cap Pessoas";2004;1;0
2830;"Finbra2004.xlsx";"Receita";"Transf Cap Convênios";2004;1;0
2831;"Finbra2004.xlsx";"Receita";"Transf Cap Conv União";2004;1;0
2832;"Finbra2004.xlsx";"Receita";"TrCapConvU SUS";2004;1;0
2833;"Finbra2004.xlsx";"Receita";"TrCapConvU Educação";2004;1;0
2834;"Finbra2004.xlsx";"Receita";"Outras TrCapConvU";2004;1;0
2835;"Finbra2004.xlsx";"Receita";"Transf Cap Conv Estados";2004;1;0
2836;"Finbra2004.xlsx";"Receita";"TrCapConvEst SUS";2004;1;0
2837;"Finbra2004.xlsx";"Receita";"TrCapConvEst Educação";2004;1;0
2838;"Finbra2004.xlsx";"Receita";"Outras TrCapConvEst";2004;1;0
2839;"Finbra2004.xlsx";"Receita";"Transf Cap Conv Municípios";2004;1;0
2840;"Finbra2004.xlsx";"Receita";"TrCapConvMun SUS";2004;1;0
2841;"Finbra2004.xlsx";"Receita";"TrCapConvMun Educação";2004;1;0
2842;"Finbra2004.xlsx";"Receita";"OutrasTrCapConvMun";2004;1;0
2843;"Finbra2004.xlsx";"Receita";"Transf Cap Conv Inst Privadas";2004;1;0
2844;"Finbra2004.xlsx";"Receita";"Transf Cap Combate à Fome";2004;1;0
2845;"Finbra2004.xlsx";"Receita";"TrCapCF Exterior";2004;1;0
2846;"Finbra2004.xlsx";"Receita";"TrCapCF PJ";2004;1;0
2847;"Finbra2004.xlsx";"Receita";"TrCapCF PF";2004;1;0
2848;"Finbra2004.xlsx";"Receita";"TrCapCF Não Identificado";2004;1;0
2849;"Finbra2004.xlsx";"Receita";"Outras Rec Capital";2004;1;0
2850;"Finbra2004.xlsx";"Receita";"Deduções Rec Corrente";2004;1;0
2851;"Finbra2004.xlsx";"Receita";"Dedução FUNDEF FPM";2004;1;0
2852;"Finbra2004.xlsx";"Receita";"Dedução FUNDEF LC87_96";2004;1;0
2853;"Finbra2004.xlsx";"Receita";"Dedução FUNDEF ICMS";2004;1;0
2854;"Finbra2004.xlsx";"Receita";"Dedução FUNDEF IPI Exp";2004;1;0
2855;"Finbra2005.xlsx";"Ativo";"CD_UF";2005;0;1
2856;"Finbra2005.xlsx";"Ativo";"CD_MUN";2005;0;1
2857;"Finbra2005.xlsx";"Ativo";"Ativo";2005;0;0
2858;"Finbra2005.xlsx";"Ativo";"Ativo Financeiro";2005;0;0
2859;"Finbra2005.xlsx";"Ativo";"Disponivel";2005;0;0
2860;"Finbra2005.xlsx";"Ativo";"Caixa";2005;0;0
2861;"Finbra2005.xlsx";"Ativo";"Bancos";2005;0;0
2862;"Finbra2005.xlsx";"Ativo";"Aplic Financ";2005;0;0
2863;"Finbra2005.xlsx";"Ativo";"Creditos Circul AF";2005;0;0
2864;"Finbra2005.xlsx";"Ativo";"Cred a Receber";2005;0;0
2865;"Finbra2005.xlsx";"Ativo";"Dep Realiz CP";2005;0;0
2866;"Finbra2005.xlsx";"Ativo";"Out Valor Realiz";2005;0;0
2867;"Finbra2005.xlsx";"Ativo";"AF Val Pendente CP";2005;0;0
2868;"Finbra2005.xlsx";"Ativo";"AF a Longo Prazo";2005;0;0
2869;"Finbra2005.xlsx";"Ativo";"Ativo N Fin";2005;0;0
2870;"Finbra2005.xlsx";"Ativo";"Realiz CP";2005;0;0
2871;"Finbra2005.xlsx";"Ativo";"Creditos Circul ANF";2005;0;0
2872;"Finbra2005.xlsx";"Ativo";"Fornec Receber";2005;0;0
2873;"Finbra2005.xlsx";"Ativo";"Prov Dev Duv Fornecimentos";2005;0;0
2874;"Finbra2005.xlsx";"Ativo";"Creditos Parcelados";2005;0;0
2875;"Finbra2005.xlsx";"Ativo";"Diversos Respons";2005;0;0
2876;"Finbra2005.xlsx";"Ativo";"Emprest e Financ CP";2005;0;0
2877;"Finbra2005.xlsx";"Ativo";"Adiantam Concedidos";2005;0;0
2878;"Finbra2005.xlsx";"Ativo";"Recursos vinculados CP";2005;0;0
2879;"Finbra2005.xlsx";"Ativo";"Out Cred Circul";2005;0;0
2880;"Finbra2005.xlsx";"Ativo";"Provisao Dev Duvid";2005;0;0
2881;"Finbra2005.xlsx";"Ativo";"Bens e Val Circul";2005;0;0
2882;"Finbra2005.xlsx";"Ativo";"Estoques";2005;0;0
2883;"Finbra2005.xlsx";"Ativo";"Titulos e Valores";2005;0;0
2884;"Finbra2005.xlsx";"Ativo";"Out Bens Val Circul";2005;0;0
2885;"Finbra2005.xlsx";"Ativo";"Prov Perdas Provav OBV";2005;0;0
2886;"Finbra2005.xlsx";"Ativo";"Valores Pendentes CP";2005;0;0
2887;"Finbra2005.xlsx";"Ativo";"Desp Antecipadas";2005;0;0
2888;"Finbra2005.xlsx";"Ativo";"Valores Diferidos";2005;0;0
2889;"Finbra2005.xlsx";"Ativo";"Out Val Pend CP";2005;0;0
2890;"Finbra2005.xlsx";"Ativo";"Realizavel LP";2005;0;0
2891;"Finbra2005.xlsx";"Ativo";"Dep Realiz LP";2005;0;0
2892;"Finbra2005.xlsx";"Ativo";"Dep Compuls";2005;0;0
2893;"Finbra2005.xlsx";"Ativo";"Recursos Vincul LP";2005;0;0
2894;"Finbra2005.xlsx";"Ativo";"Cred Realiz LP";2005;0;0
2895;"Finbra2005.xlsx";"Ativo";"Divida Ativa";2005;0;0
2896;"Finbra2005.xlsx";"Ativo";"Prov Perdas Divida Ativa";2005;0;0
2897;"Finbra2005.xlsx";"Ativo";"Deved Entid Agente";2005;0;0
2898;"Finbra2005.xlsx";"Ativo";"Emprest Financ LP";2005;0;0
2899;"Finbra2005.xlsx";"Ativo";"Creditos a Receber LP";2005;0;0
2900;"Finbra2005.xlsx";"Ativo";"Prov Perdas Provav LP";2005;0;0
2901;"Finbra2005.xlsx";"Ativo";"Permanente";2005;0;0
2902;"Finbra2005.xlsx";"Ativo";"Investimentos";2005;0;0
2903;"Finbra2005.xlsx";"Ativo";"Partic Societaria";2005;0;0
2904;"Finbra2005.xlsx";"Ativo";"Partic Soc Emp Depend";2005;0;0
2905;"Finbra2005.xlsx";"Ativo";"Out Investimentos";2005;0;0
2906;"Finbra2005.xlsx";"Ativo";"Prov Perdas Provav Perm";2005;0;0
2907;"Finbra2005.xlsx";"Ativo";"Imobilizado";2005;0;0
2908;"Finbra2005.xlsx";"Ativo";"Bens Moveis Imoveis";2005;0;0
2909;"Finbra2005.xlsx";"Ativo";"Titulos Valores Intangiveis";2005;0;0
2910;"Finbra2005.xlsx";"Ativo";"Deprec Amort Ex";2005;0;0
2911;"Finbra2005.xlsx";"Ativo";"Diferido";2005;0;0
2912;"Finbra2005.xlsx";"Ativo";"Desp Diferidas";2005;0;0
2913;"Finbra2005.xlsx";"Ativo";"Amortiz Acumulada";2005;0;0
2914;"Finbra2005.xlsx";"Ativo";"Ativo Real";2005;0;0
2915;"Finbra2005.xlsx";"Ativo";"Ativo Compensado";2005;0;0
2916;"Finbra2005.xlsx";"Ativo";"Resp Titulo Val";2005;0;0
2917;"Finbra2005.xlsx";"Ativo";"Garantias";2005;0;0
2918;"Finbra2005.xlsx";"Ativo";"Convenios Contratos";2005;0;0
2919;"Finbra2005.xlsx";"Ativo";"Out Compensac";2005;0;0
2920;"Finbra2005.xlsx";"Cod_Capitais";"UG";2005;0;1
2921;"Finbra2005.xlsx";"Cod_Capitais";"CD_UF";2005;0;1
2922;"Finbra2005.xlsx";"Cod_Capitais";"CD_MUN";2005;0;1
2923;"Finbra2005.xlsx";"Cod_Capitais";"MUNICIPIO";2005;0;1
2924;"Finbra2005.xlsx";"Cod_Capitais";"UF";2005;0;1
2925;"Finbra2005.xlsx";"Cod_IBGE_Mun";"CD_UF";2005;0;1
2926;"Finbra2005.xlsx";"Cod_IBGE_Mun";"CD_MUN";2005;0;1
2927;"Finbra2005.xlsx";"Cod_IBGE_Mun";"MUNICIPIO";2005;0;1
2928;"Finbra2005.xlsx";"Cod_IBGE_UF";"CD_UF";2005;0;1
2929;"Finbra2005.xlsx";"Cod_IBGE_UF";"ESTADO";2005;0;1
2930;"Finbra2005.xlsx";"Cod_IBGE_UF";"UF";2005;0;1
2931;"Finbra2005.xlsx";"Cod_Siafi";"UG";2005;0;1
2932;"Finbra2005.xlsx";"Cod_Siafi";"NOME DO MUNICIPIO SIAFI";2005;0;1
2933;"Finbra2005.xlsx";"Cod_Siafi";"UF";2005;0;1
2934;"Finbra2005.xlsx";"Cod_Siafi";"MUNICÍPIO/UF";2005;0;1
2935;"Finbra2005.xlsx";"Cod_Siafi";"CdUF";2005;0;1
2936;"Finbra2005.xlsx";"Cod_Siafi";"CdMun";2005;0;1
2937;"Finbra2005.xlsx";"Cod_Siafi";"Dg";2005;0;0
2938;"Finbra2005.xlsx";"Cod_Siafi";"ibge UfMuni";2005;0;0
2939;"Finbra2005.xlsx";"Cod_Siafi";"ibge UfMuniD";2005;0;0
2940;"Finbra2005.xlsx";"Cod_Siafi";"NOME IBGE";2005;0;1
2941;"Finbra2005.xlsx";"Cod_Siafi";"Populacao";2005;0;0
2942;"Finbra2005.xlsx";"Cod_Siafi";"Nome Caixa";2005;0;0
2943;"Finbra2005.xlsx";"CT_Ativo";"CODIGO";2005;0;0
2944;"Finbra2005.xlsx";"CT_Ativo";"DESCRICAO";2005;0;0
2945;"Finbra2005.xlsx";"CT_Ativo";"Titulo Finbra";2005;0;0
2946;"Finbra2005.xlsx";"CT_Despesas";"CODIGO";2005;0;0
2947;"Finbra2005.xlsx";"CT_Despesas";"Portaria 163";2005;0;0
2948;"Finbra2005.xlsx";"CT_Despesas";"DESCRICAO";2005;0;0
2949;"Finbra2005.xlsx";"CT_Despesas";"Titulo Finbra";2005;0;0
2950;"Finbra2005.xlsx";"CT_DespFuncao";"CODIGO";2005;0;0
2951;"Finbra2005.xlsx";"CT_DespFuncao";"Portaria 163";2005;0;0
2952;"Finbra2005.xlsx";"CT_DespFuncao";"DESCRICAO";2005;0;0
2953;"Finbra2005.xlsx";"CT_DespFuncao";"Titulo Finbra";2005;0;0
2954;"Finbra2005.xlsx";"CT_Passivo";"CODIGO";2005;0;0
2955;"Finbra2005.xlsx";"CT_Passivo";"DESCRICAO";2005;0;0
2956;"Finbra2005.xlsx";"CT_Passivo";"Titulo Finbra";2005;0;0
2957;"Finbra2005.xlsx";"CT_Receitas";"CODIGO";2005;0;0
2958;"Finbra2005.xlsx";"CT_Receitas";"Portaria 163";2005;0;0
2959;"Finbra2005.xlsx";"CT_Receitas";"DESCRICAO";2005;0;0
2960;"Finbra2005.xlsx";"CT_Receitas";"Titulo Finbra";2005;0;0
2961;"Finbra2005.xlsx";"Despesa";"CD_UF";2005;1;1
2962;"Finbra2005.xlsx";"Despesa";"CD_MUN";2005;1;1
2963;"Finbra2005.xlsx";"Despesa";"Despesas Orçamentárias";2005;1;0
2964;"Finbra2005.xlsx";"Despesa";"Desp Correntes";2005;1;0
2965;"Finbra2005.xlsx";"Despesa";"Pessoal e Encarg Soc_PES";2005;1;0
2966;"Finbra2005.xlsx";"Despesa";"PES Transf a Estados DF";2005;1;0
2967;"Finbra2005.xlsx";"Despesa";"PES Transf ao Exterior";2005;1;0
2968;"Finbra2005.xlsx";"Despesa";"PES Aplicações Diretas";2005;1;0
2969;"Finbra2005.xlsx";"Despesa";"PESAD Aposent e Reformas";2005;1;0
2970;"Finbra2005.xlsx";"Despesa";"PESAD Pensões";2005;1;0
2971;"Finbra2005.xlsx";"Despesa";"PESAD Contrat Tempo Determ";2005;1;0
2972;"Finbra2005.xlsx";"Despesa";"PESAD Contrib Entid Fec Previd";2005;1;0
2973;"Finbra2005.xlsx";"Despesa";"PESAD Salário_Família";2005;1;0
2974;"Finbra2005.xlsx";"Despesa";"PESAD Vencimentos Pes Civil";2005;1;0
2975;"Finbra2005.xlsx";"Despesa";"PESAD Vencimentos Pes Mil";2005;1;0
2976;"Finbra2005.xlsx";"Despesa";"PESAD Obrig Patronais";2005;1;0
2977;"Finbra2005.xlsx";"Despesa";"PESAD Out Desp Variáveis PC";2005;1;0
2978;"Finbra2005.xlsx";"Despesa";"PESAD Out Desp Variáveis PM";2005;1;0
2979;"Finbra2005.xlsx";"Despesa";"PESAD Out Desp Pes Terceiriz";2005;1;0
2980;"Finbra2005.xlsx";"Despesa";"PESAD Dep Compulsórios";2005;1;0
2981;"Finbra2005.xlsx";"Despesa";"PESAD Sentenças Judiciais";2005;1;0
2982;"Finbra2005.xlsx";"Despesa";"PESAD Desp Exerc Anteriores";2005;1;0
2983;"Finbra2005.xlsx";"Despesa";"PESAD Indeniz Res Trabalhistas";2005;1;0
2984;"Finbra2005.xlsx";"Despesa";"PESAD Ressarc Desp Pes Req";2005;1;0
2985;"Finbra2005.xlsx";"Despesa";"Juros e Encargos Dívida_JED";2005;1;0
2986;"Finbra2005.xlsx";"Despesa";"JED Aplicações Diretas";2005;1;0
2987;"Finbra2005.xlsx";"Despesa";"JED Juros Div pContrato";2005;1;0
2988;"Finbra2005.xlsx";"Despesa";"JED OutEncDivContratada";2005;1;0
2989;"Finbra2005.xlsx";"Despesa";"JED JurDesagios Mobiliaria";2005;1;0
2990;"Finbra2005.xlsx";"Despesa";"JED OutEncDivMobiliaria";2005;1;0
2991;"Finbra2005.xlsx";"Despesa";"JED Encargos ARO";2005;1;0
2992;"Finbra2005.xlsx";"Despesa";"JED Sentencas Judiciais";2005;1;0
2993;"Finbra2005.xlsx";"Despesa";"JED DespExercAnteriores";2005;1;0
2994;"Finbra2005.xlsx";"Despesa";"JED Inden e Restituições";2005;1;0
2995;"Finbra2005.xlsx";"Despesa";"Out Desp Correntes_ODC";2005;1;0
2996;"Finbra2005.xlsx";"Despesa";"ODC Transf à União";2005;1;0
2997;"Finbra2005.xlsx";"Despesa";"ODC Transf a Estados DF";2005;1;0
2998;"Finbra2005.xlsx";"Despesa";"ODC Transf a Municípios";2005;1;0
2999;"Finbra2005.xlsx";"Despesa";"ODC Transf Inst Priv s Fins Lucr";2005;1;0
3000;"Finbra2005.xlsx";"Despesa";"ODC Transf Inst Priv c Fins Lucr";2005;1;0
3001;"Finbra2005.xlsx";"Despesa";"ODC Transf Inst Multigov Nac";2005;1;0
3002;"Finbra2005.xlsx";"Despesa";"ODC Transf ao Exterior";2005;1;0
3003;"Finbra2005.xlsx";"Despesa";"ODC Aplicações Diretas";2005;1;0
3004;"Finbra2005.xlsx";"Despesa";"ODCAD Aposent e Reformas";2005;1;0
3005;"Finbra2005.xlsx";"Despesa";"ODCAD Pensões";2005;1;0
3006;"Finbra2005.xlsx";"Despesa";"ODCAD Contrat Tempo Determ";2005;1;0
3007;"Finbra2005.xlsx";"Despesa";"ODCAD Out Benef Previdenc";2005;1;0
3008;"Finbra2005.xlsx";"Despesa";"ODCAD Benef Deficiente e Idoso";2005;1;0
3009;"Finbra2005.xlsx";"Despesa";"ODCAD Out Benef Assistenciais";2005;1;0
3010;"Finbra2005.xlsx";"Despesa";"ODCAD Salário_Família";2005;1;0
3011;"Finbra2005.xlsx";"Despesa";"ODCAD Out Benef Nat Social";2005;1;0
3012;"Finbra2005.xlsx";"Despesa";"ODCAD Diárias Civil";2005;1;0
3013;"Finbra2005.xlsx";"Despesa";"ODCAD Diárias Militar";2005;1;0
3014;"Finbra2005.xlsx";"Despesa";"ODCAD Aux Fin Estudantes";2005;1;0
3015;"Finbra2005.xlsx";"Despesa";"ODCAD Auxílio-Fardamento";2005;1;0
3016;"Finbra2005.xlsx";"Despesa";"ODCAD Aux Fin Pesquisadores";2005;1;0
3017;"Finbra2005.xlsx";"Despesa";"ODCAD Obrig Política Monetária";2005;1;0
3018;"Finbra2005.xlsx";"Despesa";"ODCAD Encargos pela Honra";2005;1;0
3019;"Finbra2005.xlsx";"Despesa";"ODCAD Remun Cotas Fund Autárq";2005;1;0
3020;"Finbra2005.xlsx";"Despesa";"ODCAD Mat Consumo";2005;1;0
3021;"Finbra2005.xlsx";"Despesa";"ODCAD Premiaçoes Diversas";2005;1;0
3022;"Finbra2005.xlsx";"Despesa";"ODCAD Mat Distribuição Gratuita";2005;1;0
3023;"Finbra2005.xlsx";"Despesa";"ODCAD Pass Desp Locomoção";2005;1;0
3024;"Finbra2005.xlsx";"Despesa";"ODCAD Serv Consultoria";2005;1;0
3025;"Finbra2005.xlsx";"Despesa";"ODCAD Out Serviç Terceiros PF";2005;1;0
3026;"Finbra2005.xlsx";"Despesa";"ODCAD Locação Mão-de-Obra";2005;1;0
3027;"Finbra2005.xlsx";"Despesa";"ODCAD Arrendamento Mercantil";2005;1;0
3028;"Finbra2005.xlsx";"Despesa";"ODCAD Out Serviç Terceiros PJ";2005;1;0
3029;"Finbra2005.xlsx";"Despesa";"ODCAD Contribuicoes";2005;1;0
3030;"Finbra2005.xlsx";"Despesa";"ODCAD Subvencoes";2005;1;0
3031;"Finbra2005.xlsx";"Despesa";"ODCAD Equaliz Preços Taxas";2005;1;0
3032;"Finbra2005.xlsx";"Despesa";"ODCAD Auxílio-Alimentação";2005;1;0
3033;"Finbra2005.xlsx";"Despesa";"ODCAD Obrig Tribut e Contrib";2005;1;0
3034;"Finbra2005.xlsx";"Despesa";"ODCAD Out Aux Financeiros PF";2005;1;0
3035;"Finbra2005.xlsx";"Despesa";"ODCAD Auxílio-Transporte";2005;1;0
3036;"Finbra2005.xlsx";"Despesa";"ODCAD Dep Compulsórios";2005;1;0
3037;"Finbra2005.xlsx";"Despesa";"ODCAD Sentenças Judiciais";2005;1;0
3038;"Finbra2005.xlsx";"Despesa";"ODCAD Desp Exerc Anteriores";2005;1;0
3039;"Finbra2005.xlsx";"Despesa";"ODCAD Indeniz e Restituições";2005;1;0
3040;"Finbra2005.xlsx";"Despesa";"ODCAD Inden Trabalhos Campo";2005;1;0
3041;"Finbra2005.xlsx";"Despesa";"Despesas de Capital";2005;1;0
3042;"Finbra2005.xlsx";"Despesa";"Investimentos";2005;1;0
3043;"Finbra2005.xlsx";"Despesa";"I TransfUniao";2005;1;0
3044;"Finbra2005.xlsx";"Despesa";"I TransfEstadoDF";2005;1;0
3045;"Finbra2005.xlsx";"Despesa";"I TransfMunicipios";2005;1;0
3046;"Finbra2005.xlsx";"Despesa";"I TransfInsPrivadaSFL";2005;1;0
3047;"Finbra2005.xlsx";"Despesa";"I TransfInsPrivadaCFL";2005;1;0
3048;"Finbra2005.xlsx";"Despesa";"I TransfMultigovNacionais";2005;1;0
3049;"Finbra2005.xlsx";"Despesa";"I Transf Exterior";2005;1;0
3050;"Finbra2005.xlsx";"Despesa";"I Aplicações Diretas";2005;1;0
3051;"Finbra2005.xlsx";"Despesa";"IAD Contrat Tempo Determ";2005;1;0
3052;"Finbra2005.xlsx";"Despesa";"IAD Diarias Civil";2005;1;0
3053;"Finbra2005.xlsx";"Despesa";"IAD Out Desp Variáveis PM";2005;1;0
3054;"Finbra2005.xlsx";"Despesa";"IAD Aux Fin Pesquisadores";2005;1;0
3055;"Finbra2005.xlsx";"Despesa";"IAD Material Consumo";2005;1;0
3056;"Finbra2005.xlsx";"Despesa";"IAD Pass Desp Locomoção";2005;1;0
3057;"Finbra2005.xlsx";"Despesa";"IAD Serv Consultoria";2005;1;0
3058;"Finbra2005.xlsx";"Despesa";"IAD Out Serv Teceiros PF";2005;1;0
3059;"Finbra2005.xlsx";"Despesa";"IAD Locação Mão-de-Obra";2005;1;0
3060;"Finbra2005.xlsx";"Despesa";"IAD Out Serv Teceiros PJ";2005;1;0
3061;"Finbra2005.xlsx";"Despesa";"IAD Obras e Instalações";2005;1;0
3062;"Finbra2005.xlsx";"Despesa";"IAD Equipam Mat Perm";2005;1;0
3063;"Finbra2005.xlsx";"Despesa";"IAD Aquisição de Imóveis";2005;1;0
3064;"Finbra2005.xlsx";"Despesa";"IAD Sentenças Judiciais";2005;1;0
3065;"Finbra2005.xlsx";"Despesa";"IAD Desp Exerc Anteriores";2005;1;0
3066;"Finbra2005.xlsx";"Despesa";"IAD Inden e Restituições";2005;1;0
3067;"Finbra2005.xlsx";"Despesa";"Inversões Financeiras";2005;1;0
3068;"Finbra2005.xlsx";"Despesa";"IF Transf EstDF";2005;1;0
3069;"Finbra2005.xlsx";"Despesa";"IF Transf Municipios";2005;1;0
3070;"Finbra2005.xlsx";"Despesa";"IF Transf Privada SFL";2005;1;0
3071;"Finbra2005.xlsx";"Despesa";"IF Transf Exterior";2005;1;0
3072;"Finbra2005.xlsx";"Despesa";"IF Aplicações Diretas";2005;1;0
3073;"Finbra2005.xlsx";"Despesa";"IFAD Aquisição Imóveis";2005;1;0
3074;"Finbra2005.xlsx";"Despesa";"IFAD Aquis Prod Revenda";2005;1;0
3075;"Finbra2005.xlsx";"Despesa";"IFAD Aquis Titulos Credito";2005;1;0
3076;"Finbra2005.xlsx";"Despesa";"IFAD Aquis Tit Cap Integral";2005;1;0
3077;"Finbra2005.xlsx";"Despesa";"IFAD Const Aum Capital";2005;1;0
3078;"Finbra2005.xlsx";"Despesa";"IFAD Concessao Emprestimo";2005;1;0
3079;"Finbra2005.xlsx";"Despesa";"IFAD Dep Compulsorios";2005;1;0
3080;"Finbra2005.xlsx";"Despesa";"IFAD Sentenças Judiciais";2005;1;0
3081;"Finbra2005.xlsx";"Despesa";"IFAD Desp Exerc Anteriores";2005;1;0
3082;"Finbra2005.xlsx";"Despesa";"IFAD  Inden e Restituições";2005;1;0
3083;"Finbra2005.xlsx";"Despesa";"Amortização da Dívida";2005;1;0
3084;"Finbra2005.xlsx";"Despesa";"AD Aplicações diretas";2005;1;0
3085;"Finbra2005.xlsx";"Despesa";"ADAD PrincipalDivContratual";2005;1;0
3086;"Finbra2005.xlsx";"Despesa";"ADAD PrincipalDivMobiliaria";2005;1;0
3087;"Finbra2005.xlsx";"Despesa";"ADAD CorreçãoDivContratua";2005;1;0
3088;"Finbra2005.xlsx";"Despesa";"ADAD CorreçãoDivMobiliaria";2005;1;0
3089;"Finbra2005.xlsx";"Despesa";"ADAD CorreçãoDivARO";2005;1;0
3090;"Finbra2005.xlsx";"Despesa";"ADAD PrincCorrigidoDivCont";2005;1;0
3091;"Finbra2005.xlsx";"Despesa";"ADAD PrincCorrigidoDivMob";2005;1;0
3092;"Finbra2005.xlsx";"Despesa";"ADAD Sentenças Judiciais";2005;1;0
3093;"Finbra2005.xlsx";"Despesa";"ADAD Desp Exerc Anteriores";2005;1;0
3094;"Finbra2005.xlsx";"Despesa";"ADAD  Inden e Restituições";2005;1;0
3095;"Finbra2005.xlsx";"Despesa";"SUPERAVIT ou DEFICIT";2005;1;0
3096;"Finbra2005.xlsx";"DSubFuncao";"UF";2005;0;1
3097;"Finbra2005.xlsx";"DSubFuncao";"Cod Mun";2005;0;1
3098;"Finbra2005.xlsx";"DSubFuncao";"Despesas por Função";2005;0;0
3099;"Finbra2005.xlsx";"DSubFuncao";"Legislativa";2005;0;0
3100;"Finbra2005.xlsx";"DSubFuncao";"Ação Legislativa";2005;0;0
3101;"Finbra2005.xlsx";"DSubFuncao";"Controle Externo";2005;0;0
3102;"Finbra2005.xlsx";"DSubFuncao";"Demais Subfunções  1";2005;0;0
3103;"Finbra2005.xlsx";"DSubFuncao";"Judiciária";2005;0;0
3104;"Finbra2005.xlsx";"DSubFuncao";"Ação Judiciária";2005;0;0
3105;"Finbra2005.xlsx";"DSubFuncao";"Defesa do Interesse Público";2005;0;0
3106;"Finbra2005.xlsx";"DSubFuncao";"Demais Subfunções 2";2005;0;0
3107;"Finbra2005.xlsx";"DSubFuncao";"Essencial à Justiça";2005;0;0
3108;"Finbra2005.xlsx";"DSubFuncao";"Defesa da Ordem Jurídica";2005;0;0
3109;"Finbra2005.xlsx";"DSubFuncao";"Representação Juridica";2005;0;0
3110;"Finbra2005.xlsx";"DSubFuncao";"Demais Subfunções 3";2005;0;0
3111;"Finbra2005.xlsx";"DSubFuncao";"Administração";2005;0;0
3112;"Finbra2005.xlsx";"DSubFuncao";"Planejamento e Orçamento";2005;0;0
