"Munic_Id";"UG";"Munic_Nome";"UF_Sigla"
"4118501";"987751";"PATO BRANCO";"PR"
"4118600";"987753";"PAULA FREITAS";"PR"
"4118709";"987755";"PAULO FRONTIN";"PR"
"4118808";"987757";"PEABIRU";"PR"
"4118857";"980868";"PEROBAL";"PR"
"4118907";"987969";"PEROLA";"PR"
"4119004";"987759";"PEROLA DOESTE";"PR"
"4119103";"987761";"PIEN";"PR"
"4119152";"985453";"PINHAIS";"PR"
"4119202";"987763";"PINHALAO";"PR"
"4119251";"985495";"PINHAL DE SAO BENTO";"PR"
"4119301";"987765";"PINHAO";"PR"
"4119400";"987767";"PIRAI DO SUL";"PR"
"4119509";"987769";"PIRAQUARA";"PR"
"4119608";"987771";"PITANGA";"PR"
"4119657";"985461";"PITANGUEIRAS";"PR"
"4119707";"987773";"PLANALTINA DO PARANA";"PR"
"4119806";"987775";"PLANALTO";"PR"
"4119905";"987777";"PONTA GROSSA";"PR"
"4119954";"980870";"PONTAL DO PARANA";"PR"
"4120002";"987779";"PORECATU";"PR"
"4120101";"987781";"PORTO AMAZONAS";"PR"
"4120150";"980872";"PORTO BARREIRO";"PR"
"4120200";"987783";"PORTO RICO";"PR"
"4120309";"987785";"PORTO VITORIA";"PR"
"4120333";"980874";"PRADO FERREIRA";"PR"
"4120358";"987991";"PRANCHITA";"PR"
"4120408";"987787";"PRESIDENTE CASTELO BRANCO";"PR"
"4120507";"987789";"PRIMEIRO DE MAIO";"PR"
"4120606";"987791";"PRUDENTOPOLIS";"PR"
"4120655";"980876";"QUARTO CENTENARIO";"PR"
"4120705";"987793";"QUATIGUA";"PR"
"4120804";"987795";"QUATRO BARRAS";"PR"
"4120853";"985535";"QUATRO PONTES";"PR"
"4120903";"987955";"QUEDAS DO IGUACU";"PR"
"4121000";"987797";"QUERENCIA DO NORTE";"PR"
"4121109";"987799";"QUINTA DO SOL";"PR"
"4121208";"987801";"QUITANDINHA";"PR"
"4121257";"985527";"RAMILANDIA";"PR"
"4121307";"987803";"RANCHO ALEGRE";"PR"
"4121356";"985513";"RANCHO ALEGRE D,OESTE";"PR"
"4121406";"987805";"REALEZA";"PR"
"4121505";"987807";"REBOUCAS";"PR"
"4121604";"987809";"RENASCENCA";"PR"
"4121703";"987811";"RESERVA";"PR"
"4121752";"980878";"RESERVA DO IGUACU";"PR"
"4121802";"987813";"RIBEIRAO CLARO";"PR"
"4121901";"987815";"RIBEIRAO DO PINHAL";"PR"
"4122008";"987817";"RIO AZUL";"PR"
"4122107";"987819";"RIO BOM";"PR"
"4122156";"985481";"RIO BONITO DO IGUACU";"PR"
"4122172";"980880";"RIO BRANCO DO IVAI";"PR"
"4122206";"987821";"RIO BRANCO DO SUL";"PR"
"4122305";"987823";"RIO NEGRO";"PR"
"4122404";"987825";"ROLANDIA";"PR"
"4122503";"987827";"RONCADOR";"PR"
"4122602";"987829";"RONDON";"PR"
"4122651";"988473";"ROSARIO DO IVAI";"PR"
"4122701";"987831";"SABAUDIA";"PR"
"4122800";"987833";"SALGADO FILHO";"PR"
"4122909";"987835";"SALTO DO ITARARE";"PR"
"4123006";"987837";"SALTO DO LONTRA";"PR"
"4123105";"987839";"SANTA AMELIA";"PR"
"4123204";"987841";"SANTA CECILIA DO PAVAO";"PR"
"4123303";"987843";"SANTA CRUZ DO MONTE CASTELO";"PR"
"4123402";"987845";"SANTA FE";"PR"
"4123501";"987971";"SANTA HELENA";"PR"
"4123600";"987847";"SANTA INES";"PR"
"4123709";"987849";"SANTA ISABEL DO IVAI";"PR"
"4123808";"987851";"SANTA IZABEL DO OESTE";"PR"
"4123824";"985469";"SANTA LUCIA";"PR"
"4123857";"985505";"SANTA MARIA DO OESTE";"PR"
"4123907";"987853";"SANTA MARIANA";"PR"
"4123956";"985519";"SANTA MONICA";"PR"
"4124004";"987855";"SANTANA DO ITARARE";"PR"
"4124020";"989969";"SANTA TEREZA DO OESTE";"PR"
"4124053";"988467";"SANTA TEREZINHA DE ITAIPU";"PR"
"4124103";"987859";"SANTO ANTONIO DA PLATINA";"PR"
"4124202";"987861";"SANTO ANTONIO DO CAIUA";"PR"
"4124301";"987863";"SANTO ANTONIO DO PARAISO";"PR"
"4124400";"987857";"SANTO ANTONIO DO SUDOESTE";"PR"
"4124509";"987865";"SANTO INACIO";"PR"
"4124608";"987867";"SAO CARLOS DO IVAI";"PR"
"4124707";"987869";"SAO JERONIMO DA SERRA";"PR"
"4124806";"987871";"SAO JOAO";"PR"
"4124905";"987873";"SAO JOAO DO CAIUA";"PR"
"4125001";"987875";"SAO JOAO DO IVAI";"PR"
"4125100";"987877";"SAO JOAO DO TRIUNFO";"PR"
"4125209";"987881";"SAO JORGE DOESTE";"PR"
"4125308";"987879";"SAO JORGE DO IVAI";"PR"
"4125357";"987999";"SAO JORGE DO PATROCINIO";"PR"
"4125407";"987883";"SAO JOSE DA BOA VISTA";"PR"
"4125456";"988471";"SAO JOSE DAS PALMEIRAS";"PR"
"4125506";"987885";"SAO JOSE DOS PINHAIS";"PR"
"4125555";"985515";"SAO MANOEL";"PR"
"4125605";"987887";"SAO MATEUS DO SUL";"PR"
"4125704";"987889";"SAO MIGUEL DO IGUACU";"PR"
"4125753";"985489";"SAO PEDRO DO IGUACU";"PR"
"4125803";"987891";"SAO PEDRO DO IVAI";"PR"
"4125902";"987893";"SAO PEDRO DO PARANA";"PR"
"4126009";"987895";"SAO SEBASTIAO DA AMOREIRA";"PR"
"4126108";"987897";"SAO TOME";"PR"
"4126207";"987899";"SAPOPEMA";"PR"
"4126256";"988461";"SARANDI";"PR"
"4126272";"985493";"SAUDADE DO IGUACU";"PR"
"4126306";"987901";"SENGES";"PR"
"4126355";"980882";"SERRANOPOLIS DO IGUACU";"PR"
"4126405";"987903";"SERTANEJA";"PR"
"4126504";"987905";"SERTANOPOLIS";"PR"
"4126603";"987907";"SIQUEIRA CAMPOS";"PR"
"4126652";"988477";"SULINA";"PR"
"4126678";"980884";"TAMARANA";"PR"
"4126702";"987909";"TAMBOARA";"PR"
"4126801";"987911";"TAPEJARA";"PR"
"4126900";"987973";"TAPIRA";"PR"
"4127007";"987913";"TEIXEIRA SOARES";"PR"
"4127106";"987915";"TELEMACO BORBA";"PR"
"4127205";"987917";"TERRA BOA";"PR"
"4127304";"987919";"TERRA RICA";"PR"
"4127403";"987921";"TERRA ROXA";"PR"
"4127502";"987923";"TIBAGI";"PR"
"4127601";"987925";"TIJUCAS DO SUL";"PR"
"4127700";"987927";"TOLEDO";"PR"
"4127809";"987929";"TOMAZINA";"PR"
"4127858";"987987";"TRES BARRAS DO PARANA";"PR"
"4127882";"985455";"TUNAS";"PR"
"4127908";"987931";"TUNEIRAS DO OESTE";"PR"
"4127957";"987993";"TUPASSI";"PR"
"4127965";"988453";"TURVO";"PR"
"4128005";"987933";"UBIRATA";"PR"
"4128104";"987935";"UMUARAMA";"PR"
"4128203";"987937";"UNIAO DA VITORIA";"PR"
"4128302";"987939";"UNIFLOR";"PR"
"4128401";"987941";"URAI";"PR"
"4128500";"987943";"VENCESLAU BRAZ";"PR"
"4128534";"985497";"VENTANIA";"PR"
"4128559";"987989";"VERA CRUZ DO OESTE";"PR"
"4128609";"987945";"VERE";"PR"
"4128625";"985523";"ALTO PARAISO";"PR"
"4128633";"985449";"DOUTOR ULYSSES";"PR"
"4128658";"985483";"VIRMOND";"PR"
"4128708";"987947";"VITORINO";"PR"
"4128807";"987949";"XAMBRE";"PR"
"4200051";"989939";"ABDON BATISTA";"SC"
"4200101";"988001";"ABELARDO LUZ";"SC"
"4200200";"988003";"AGROLANDIA";"SC"
"4200309";"988005";"AGRONOMICA";"SC"
"4200408";"988007";"AGUA DOCE";"SC"
"4200507";"988009";"AGUAS DE CHAPECO";"SC"
"4200556";"985577";"AGUAS FRIAS";"SC"
"4200606";"988011";"AGUAS MORNAS";"SC"
"4200705";"988013";"ALFREDO WAGNER";"SC"
"4200754";"980886";"ALTO BELA VISTA";"SC"
"4200804";"988015";"ANCHIETA";"SC"
"4200903";"988017";"ANGELINA";"SC"
"4201000";"988019";"ANITA GARIBALDI";"SC"
"4201109";"988021";"ANITAPOLIS";"SC"
"4201208";"988023";"ANTONIO CARLOS";"SC"
"4201257";"989941";"APIUNA";"SC"
"4201273";"985597";"ARABUTA";"SC"
"4201307";"988025";"ARAQUARI";"SC"
"4201406";"988027";"ARARANGUA";"SC"
"4201505";"988029";"ARMAZEM";"SC"
"4201604";"988031";"ARROIO TRINTA";"SC"
"4201653";"985599";"ARVOREDO";"SC"
"4201703";"988033";"ASCURRA";"SC"
"4201802";"988035";"ATALANTA";"SC"
"4201901";"988037";"AURORA";"SC"
"4201950";"980888";"BALNEARIO ARROIO DO SILVA";"SC"
"4202008";"988039";"BALNEARIO DE CAMBORIU";"SC"
"4202057";"985549";"BARRA DO SUL";"SC"
"4202073";"980890";"BALNEARIO GAIVOTA";"SC"
"4202081";"980892";"BANDEIRANTE";"SC"
"4202099";"980894";"BARRA BONITA";"SC"
"4202107";"988041";"BARRA VELHA";"SC"
"4202131";"980896";"BELA VISTA DO TOLDO";"SC"
"4202156";"985745";"BELMONTE";"SC"
"4202206";"988043";"BENEDITO NOVO";"SC"
"4202305";"988045";"BIGUACU";"SC"
"4202404";"988047";"BLUMENAU";"SC"
"4202438";"980898";"BOCAINA DO SUL";"SC"
"4202453";"985537";"BOMBINHAS";"SC"
"4202503";"988389";"BOM JARDIM DA SERRA";"SC"
"4202537";"980900";"BOM JESUS";"SC"
"4202578";"980902";"BOM JESUS DO OESTE";"SC"
"4202602";"988049";"BOM RETIRO";"SC"
"4202701";"988051";"BOTUVERA";"SC"
"4202800";"988053";"BRACO DO NORTE";"SC"
"4202859";"985557";"BRACO DO TROMBUDO";"SC"
"4202875";"980904";"BRUNOPOLIS";"SC"
"4202909";"988055";"BRUSQUE";"SC"
"4203006";"988057";"CACADOR";"SC"
"4203105";"988059";"CAIBI";"SC"
"4203154";"985553";"CALMON";"SC"
"4203204";"988061";"CAMBORIU";"SC"
"4203253";"980906";"CAPAO ALTO";"SC"
"4203303";"988063";"CAMPO ALEGRE";"SC"
"4203402";"988065";"CAMPO BELO DO SUL";"SC"
"4203501";"988067";"CAMPO ERE";"SC"
"4203600";"988069";"CAMPOS NOVOS";"SC"
"4203709";"988071";"CANELINHA";"SC"
"4203808";"988073";"CANOINHAS";"SC"
"4203907";"988075";"CAPINZAL";"SC"
"4203956";"985545";"CAPIVARI DE BAIXO";"SC"
"4204004";"988077";"CATANDUVAS";"SC"
"4204103";"988079";"CAXAMBU DO SUL";"SC"
"4204152";"989943";"CELSO RAMOS";"SC"
"4204178";"985567";"CERRO NEGRO";"SC"
"4204194";"980908";"CHAPADAO DO LAGEADO";"SC"
"4204202";"988081";"CHAPECO";"SC"
"4204251";"985543";"COCAL DO SUL";"SC"
"4204301";"988083";"CONCORDIA";"SC"
"4204350";"985579";"CORDILHEIRA ALTA";"SC"
"4204400";"988085";"CORONEL FREITAS";"SC"
"4204459";"985735";"CORONEL MARTINS";"SC"
"4204509";"988087";"CORUPA";"SC"
"4204558";"988395";"CORREIA PINTO";"SC"
"4204608";"988089";"CRICIUMA";"SC"
"4204707";"988091";"CUNHA PORA";"SC"
"4204756";"980910";"CUNHATAI";"SC"
"4204806";"988093";"CURITIBANOS";"SC"
"4204905";"988095";"DESCANSO";"SC"
"4205001";"988097";"DIONISIO CERQUEIRA";"SC"
"4205100";"988099";"DONA EMMA";"SC"
"4205159";"989945";"DOUTOR PEDRINHO";"SC"
"4205175";"980912";"ENTRE RIOS";"SC"
"4205191";"980914";"ERMO";"SC"
"4205209";"988101";"ERVAL VELHO";"SC"
"4205308";"988103";"FACHINAL DOS GUEDES";"SC"
"4205357";"980916";"FLOR DO SERTAO";"SC"
"4205407";"988105";"FLORIANOPOLIS";"SC"
"4205431";"985581";"FORMOSA DO SUL";"SC"
"4205456";"980973";"FORQUILHINHA";"SC"
"4205506";"988107";"FRAIBURGO";"SC"
"4205555";"980918";"FREI ROGERIO";"SC"
"4205605";"988109";"GALVAO";"SC"
"4205704";"988113";"GAROPABA";"SC"
"4205803";"988115";"GARUVA";"SC"
"4205902";"988117";"GASPAR";"SC"
"4206009";"988111";"GOVERNADOR CELSO RAMOS";"SC"
"4206108";"988119";"GRAO PARA";"SC"
"4206207";"988121";"GRAVATAL";"SC"
"4206306";"988123";"GUABIRUBA";"SC"
"4206405";"988125";"GUARACIABA";"SC"
"4206504";"988127";"GUARAMIRIM";"SC"
"4206603";"988129";"GUARUJA DO SUL";"SC"
"4206652";"985583";"GUATAMBU";"SC"
"4206702";"988131";"HERVAL DOESTE";"SC"
"4206751";"980920";"IBIAM";"SC"
"4206801";"988133";"IBICARE";"SC"
"4206900";"988135";"IBIRAMA";"SC"
"4207007";"988137";"ICARA";"SC"
"4207106";"988139";"ILHOTA";"SC"
"4207205";"988141";"IMARUI";"SC"
"4207304";"988143";"IMBITUBA";"SC"
"4207403";"988145";"IMBUIA";"SC"
"4207502";"988147";"INDAIAL";"SC"
"4207577";"980922";"IOMERE";"SC"
"4207601";"988149";"IPIRA";"SC"
"4207650";"989951";"IPORA DOESTE";"SC"
"4207684";"985737";"IPUACU";"SC"
"4207700";"988151";"IPUMIRIM";"SC"
"4207759";"989953";"IRACEMINHA";"SC"
"4207809";"988153";"IRANI";"SC"
"4207858";"985585";"IRATI";"SC"
"4207908";"988155";"IRINEOPOLIS";"SC"
"4208005";"988157";"ITA";"SC"
"4208104";"988159";"ITAIOPOLIS";"SC"
"4208203";"988161";"ITAJAI";"SC"
"4208302";"988163";"ITAPEMA";"SC"
"4208401";"988165";"ITAPIRANGA";"SC"
"4208450";"989985";"ITAPOA";"SC"
"4208500";"988167";"ITUPORANGA";"SC"
"4208609";"988169";"JABORA";"SC"
"4208708";"988171";"JACINTO MACHADO";"SC"
"4208807";"988173";"JAGUARUNA";"SC"
"4208906";"988175";"JARAGUA DO SUL";"SC"
"4208955";"985587";"JARDINOPOLIS";"SC"
"4209003";"988177";"JOACABA";"SC"
"4209102";"988179";"JOINVILLE";"SC"
"4209151";"989957";"JOSE BOITEUX";"SC"
"4209177";"980924";"JUPIA";"SC"
"4209201";"988181";"LACERDOPOLIS";"SC"
"4209300";"988183";"LAGES";"SC"
"4209409";"988185";"LAGUNA";"SC"
"4209458";"985739";"LAGEADO GRANDE";"SC"
"4209508";"988187";"LAURENTINO";"SC"
"4209607";"988189";"LAURO MULLER";"SC"
"4209706";"988191";"LEBON REGIS";"SC"
"4209805";"988193";"LEOBERTO LEAL";"SC"
"4209854";"989961";"LINDOIA DO SUL";"SC"
"4209904";"988195";"LONTRAS";"SC"
"4210001";"988197";"LUIZ ALVES";"SC"
"4210035";"980926";"LUZERNA";"SC"
"4210050";"985575";"MACIEIRA";"SC"
"4210100";"988199";"MAFRA";"SC"
"4210209";"988201";"MAJOR GERCINO";"SC"
"4210308";"988203";"MAJOR VIEIRA";"SC"
"4210407";"988391";"MARACAJA";"SC"
"4210506";"988205";"MARAVILHA";"SC"
"4210555";"989963";"MAREMA";"SC"
"4210605";"988207";"MASSARANDUBA";"SC"
"4210704";"988209";"MATOS COSTA";"SC"
"4210803";"988211";"MELEIRO";"SC"
"4210852";"985559";"MIRIM DOCE";"SC"
"4210902";"988213";"MODELO";"SC"
"4211009";"988215";"MONDAI";"SC"
"4211058";"985561";"MONTE CARLO";"SC"
"4211108";"988217";"MONTE CASTELO";"SC"
"4211207";"988219";"MORRO DA FUMACA";"SC"
"4211256";"985539";"MORRO GRANDE";"SC"
"4211306";"988221";"NAVEGANTES";"SC"
"4211405";"988223";"NOVA ERECHIM";"SC"
"4211454";"985589";"NOVA ITABERABA";"SC"
"4211504";"988225";"NOVA TRENTO";"SC"
"4211603";"988227";"NOVA VENEZA";"SC"
"4211652";"985591";"NOVO HORIZONTE";"SC"
"4211702";"988229";"ORLEANS";"SC"
"4211751";"988397";"OTACILIO COSTA";"SC"
"4211801";"988231";"OURO";"SC"
"4211850";"985741";"OURO VERDE";"SC"
"4211876";"980928";"PAIAL";"SC"
"4211892";"980930";"PAINEL";"SC"
"4211900";"988233";"PALHOCA";"SC"
"4212007";"988235";"PALMA SOLA";"SC"
"4212056";"980932";"PALMEIRA";"SC"
"4212106";"988237";"PALMITOS";"SC"
"4212205";"988239";"PAPANDUVA";"SC"
"4212239";"985747";"PARAISO";"SC"
"4212254";"985541";"PASSO DE TORRES";"SC"
"4212270";"985743";"PASSOS MAIA";"SC"
"4212304";"988241";"PAULO LOPES";"SC"
"4212403";"988243";"PEDRAS GRANDES";"SC"
"4212502";"988245";"PENHA";"SC"
"4212601";"988247";"PERITIBA";"SC"
"4212700";"988249";"PETROLANDIA";"SC"
"4212809";"988251";"PICARRAS";"SC"
"4212908";"988253";"PINHALZINHO";"SC"
"4213005";"988255";"PINHEIRO PRETO";"SC"
"4213104";"988257";"PIRATUBA";"SC"
"4213153";"985593";"PLANALTO ALEGRE";"SC"
"4213203";"988259";"POMERODE";"SC"
"4213302";"988261";"PONTE ALTA";"SC"
"4213351";"985569";"PONTE ALTA DO NORTE";"SC"
"4213401";"988263";"PONTE SERRADA";"SC"
"4213500";"988265";"PORTO BELO";"SC"
"4213609";"988267";"PORTO UNIAO";"SC"
"4213708";"988269";"POUSO REDONDO";"SC"
"4213807";"988271";"PRAIA GRANDE";"SC"
"4213906";"988273";"PRESIDENTE CASTELO BRANCO";"SC"
"4214003";"988275";"PRESIDENTE GETULIO";"SC"
"4214102";"988277";"PRESIDENTE NEREU";"SC"
"4214151";"980934";"PRINCESA";"SC"
"4214201";"988279";"QUILOMBO";"SC"
"4214300";"988281";"RANCHO QUEIMADO";"SC"
"4214409";"988283";"RIO DAS ANTAS";"SC"
"4214508";"988285";"RIO DO CAMPO";"SC"
"4214607";"988287";"RIO DO OESTE";"SC"
"4214706";"988289";"RIO DOS CEDROS";"SC"
"4214805";"988291";"RIO DO SUL";"SC"
"4214904";"988293";"RIO FORTUNA";"SC"
"4215000";"988295";"RIO NEGRINHO";"SC"
"4215059";"985571";"RIO RUFINO";"SC"
"4215075";"985749";"RIQUEZA";"SC"
"4215109";"988297";"RODEIO";"SC"
"4215208";"988299";"ROMELANDIA";"SC"
"4215307";"988301";"SALETE";"SC"
"4215356";"980936";"SALTINHO";"SC"
"4215406";"988303";"SALTO VELOSO";"SC"
"4215455";"985547";"SANGAO";"SC"
"4215505";"988305";"SANTA CECILIA";"SC"
"4215554";"985751";"SANTA HELENA";"SC"
"4215604";"988307";"SANTA ROSA DE LIMA";"SC"
"4215653";"989967";"SANTA ROSA DO SUL";"SC"
"4215679";"985555";"SANTA TEREZINHA";"SC"
"4215687";"980938";"SANTA TEREZINHA DO PROGRESSO";"SC"
"4215695";"980940";"SANTIAGO DO SUL";"SC"
"4215703";"988309";"SANTO AMARO DA IMPERATRIZ";"SC"
"4215752";"980942";"SAO BERNARDINO";"SC"
"4215802";"988311";"SAO BENTO DO SUL";"SC"
"4215901";"988313";"SAO BONIFACIO";"SC"
"4216008";"988315";"SAO CARLOS";"SC"
"4216057";"985573";"SAO CRISTOVAO DO SUL";"SC"
"4216107";"988317";"SAO DOMINGOS";"SC"
"4216206";"988319";"SAO FRANCISCO DO SUL";"SC"
"4216255";"985753";"SAO JOAO DO OESTE";"SC"
"4216305";"988321";"SAO JOAO BATISTA";"SC"
"4216354";"985551";"SAO JOAO DO ITAPERIU";"SC"
"4216404";"988323";"SAO JOAO DO SUL";"SC"
"4216503";"988325";"SAO JOAQUIM";"SC"
"4216602";"988327";"SAO JOSE";"SC"
"4216701";"988329";"SAO JOSE DO CEDRO";"SC"
"4216800";"988331";"SAO JOSE DO CERRITO";"SC"
"4216909";"988333";"SAO LOURENCO DO OESTE";"SC"
"4217006";"988335";"SAO LUDGERO";"SC"
"4217105";"988337";"SAO MARTINHO";"SC"
"4217154";"985755";"SAO MIGUEL DA BOA VISTA";"SC"
"4217204";"988339";"SAO MIGUEL DOESTE";"SC"
"4217253";"980944";"SAO PEDRO DE ALCANTARA";"SC"
"4217303";"988341";"SAUDADES";"SC"
"4217402";"988343";"SCHROEDER";"SC"
"4217501";"988345";"SEARA";"SC"
"4217550";"989989";"SERRA ALTA";"SC"
"4217600";"988347";"SIDEROPOLIS";"SC"
"4217709";"988349";"SOMBRIO";"SC"
"4217758";"985595";"SUL BRASIL";"SC"
"4217808";"988351";"TAIO";"SC"
"4217907";"988353";"TANGARA";"SC"
"4217956";"980946";"TIGRINHOS";"SC"
"4218004";"988355";"TIJUCAS";"SC"
"4218103";"988393";"TIMBE DO SUL";"SC"
"4218202";"988357";"TIMBO";"SC"
"4218251";"989971";"TIMBO GRANDE";"SC"
"4218301";"988359";"TRES BARRAS";"SC"
"4218350";"980948";"TREVISO";"SC"
"4218400";"988361";"TREZE DE MAIO";"SC"
"4218509";"988363";"TREZE TILIAS";"SC"
"4218608";"988365";"TROMBUDO CENTRAL";"SC"
"4218707";"988367";"TUBARAO";"SC"
"4218756";"989991";"TUNAPOLIS";"SC"
"4218806";"988369";"TURVO";"SC"
"4218855";"989973";"UNIAO DO OESTE";"SC"
"4218905";"988371";"URUBICI";"SC"
"4218954";"989975";"URUPEMA";"SC"
"4219002";"988373";"URUSSANGA";"SC"
"4219101";"988375";"VARGEAO";"SC"
"4219150";"985563";"VARGEM";"SC"
"4219176";"985565";"VARGEM BONITA";"SC"
"4219200";"988377";"VIDAL RAMOS";"SC"
"4219309";"988379";"VIDEIRA";"SC"
"4219358";"989977";"VITOR MEIRELES";"SC"
"4219408";"988381";"WITMARSUM";"SC"
"4219507";"988383";"XANXERE";"SC"
"4219606";"988385";"XAVANTINA";"SC"
"4219705";"988387";"XAXIM";"SC"
"4219853";"980950";"ZORTEA";"SC"
"4300059";"988499";"AGUA SANTA";"RS"
"4300109";"988501";"AGUDO";"RS"
"4300208";"988503";"AJURICABA";"RS"
"4300307";"988505";"ALECRIM";"RS"
"4300406";"988507";"ALEGRETE";"RS"
"4300455";"988497";"ALEGRIA";"RS"
"4300505";"988509";"ALPESTRE";"RS"
"4300554";"988495";"ALTO ALEGRE";"RS"
"4300570";"986045";"ALTO FELIZ";"RS"
"4300604";"988511";"ALVORADA";"RS"
"4300638";"988493";"AMARAL FERRADOR";"RS"
"4300646";"985969";"AMETISTA DO SUL";"RS"
"4300661";"988491";"ANDRE DA ROCHA";"RS"
"4300703";"988513";"ANTA GORDA";"RS"
"4300802";"988515";"ANTONIO PRADO";"RS"
"4300851";"985779";"ARAMBARE";"RS"
"4300877";"980952";"ARARICA";"RS"
"4300901";"988517";"ARATIBA";"RS"
"4301008";"988519";"ARROIO DO MEIO";"RS"
"4301057";"988489";"ARROIO DO SAL";"RS"
"4301107";"988521";"ARROIO DOS RATOS";"RS"
"4301206";"988523";"ARROIO DO TIGRE";"RS"
"4301305";"988525";"ARROIO GRANDE";"RS"
"4301404";"988527";"ARVOREZINHA";"RS"
"4301503";"988529";"AUGUSTO PESTANA";"RS"
"4301552";"988487";"AUREA";"RS"
"4301602";"988531";"BAGE";"RS"
"4301636";"980954";"BALNEARIO PINHAL";"RS"
"4301651";"988485";"BARAO";"RS"
"4301701";"988533";"BARAO DE COTEGIPE";"RS"
"4301750";"985771";"BARAO DO TRIUNFO";"RS"
"4301800";"988535";"BARRACAO";"RS"
"4301859";"986069";"BARRA DO GUARITA";"RS"
"4301875";"980956";"BARRA DO QUARAI";"RS"
"4301909";"988537";"BARRA DO RIBEIRO";"RS"
"4301925";"985959";"BARRA DO RIO AZUL";"RS"
"4301958";"985943";"BARRA FUNDA";"RS"
"4302006";"988539";"BARROS CASSAL";"RS"
"4302055";"980958";"BENJAMIN CONSTANT DO SUL";"RS"
"4302105";"988541";"BENTO GONCALVES";"RS"
"4302154";"985981";"BOA VISTA DAS MISSOES";"RS"
"4302204";"988543";"BOA VISTA DO BURICA";"RS"
"4302253";"980960";"BOA VISTA DO SUL";"RS"
"4302303";"988545";"BOM JESUS";"RS"
"4302352";"989823";"BOM PRINCIPIO";"RS"
"4302378";"986071";"BOM PROGRESSO";"RS"
"4302402";"988547";"BOM RETIRO DO SUL";"RS"
"4302451";"988483";"BOQUEIRAO DO LEAO";"RS"
"4302501";"988549";"BOSSOROCA";"RS"
"4302600";"988551";"BRAGA";"RS"
"4302659";"988449";"BROCHIER";"RS"
"4302709";"988553";"BUTIA";"RS"
"4302808";"988555";"CACAPAVA DO SUL";"RS"
"4302907";"988557";"CACEQUI";"RS"
"4303004";"988559";"CACHOEIRA DO SUL";"RS"
"4303103";"988561";"CACHOEIRINHA";"RS"
"4303202";"988563";"CACIQUE DOBLE";"RS"
"4303301";"988565";"CAIBATE";"RS"
"4303400";"988567";"CAICARA";"RS"
"4303509";"988569";"CAMAQUA";"RS"
"4303558";"988447";"CAMARGO";"RS"
"4303608";"988571";"CAMBARA DO SUL";"RS"
"4303673";"986013";"CAMPESTRE DA SERRA";"RS"
"4303707";"988573";"CAMPINA DAS MISSOES";"RS"
"4303806";"988575";"CAMPINAS DO SUL";"RS"
"4303905";"988577";"CAMPO BOM";"RS"
"4304002";"988579";"CAMPO NOVO";"RS"
"4304101";"988445";"CAMPOS BORGES";"RS"
"4304200";"988581";"CANDELARIA";"RS"
"4304309";"988583";"CANDIDO GODOI";"RS"
"4304358";"986083";"CANDIOTA";"RS"
"4304408";"988585";"CANELA";"RS"
"4304507";"988587";"CANGUCU";"RS"
"4304606";"988589";"CANOAS";"RS"
"4304630";"988915";"CAPAO DA CANOA";"RS"
"4304663";"988973";"CAPAO DO LEAO";"RS"
"4304671";"980962";"CAPIVARI DO SUL";"RS"
"4304689";"988443";"CAPELA DE SANTANA";"RS"
"4304697";"986025";"CAPITAO";"RS"
"4304705";"988591";"CARAZINHO";"RS"
"4304713";"980964";"CARAA";"RS"
"4304804";"988593";"CARLOS BARBOSA";"RS"
"4304853";"985961";"CARLOS GOMES";"RS"
"4304903";"988595";"CASCA";"RS"
"4304952";"988441";"CASEIROS";"RS"
"4305009";"988597";"CATUIPE";"RS"
"4305108";"988599";"CAXIAS DO SUL";"RS"
"4305116";"985963";"CENTENARIO";"RS"
"4305124";"980966";"CERRITO";"RS"
"4305132";"988439";"CERRO BRANCO";"RS"
"4305157";"988437";"CERRO GRANDE";"RS"
"4305173";"988435";"CERRO GRANDE DO SUL";"RS"
"4305207";"988601";"CERRO LARGO";"RS"
"4305306";"988603";"CHAPADA";"RS"
"4305355";"988693";"CHARQUEADAS";"RS"
"4305371";"985965";"CHARRUA";"RS"
"4305405";"988605";"CHIAPETTA";"RS"
"4305439";"980968";"CHUI";"RS"
"4305447";"980970";"CHUVISCA";"RS"
"4305454";"988433";"CIDREIRA";"RS"
"4305504";"988607";"CIRIACO";"RS"
"4305587";"986029";"COLINAS";"RS"
"4305603";"988609";"COLORADO";"RS"
"4305702";"988611";"CONDOR";"RS"
"4305801";"988613";"CONSTANTINA";"RS"
"4305850";"985945";"COQUEIROS DO SUL";"RS"
"4305871";"986055";"CORONEL BARROS";"RS"
"4305900";"988615";"CORONEL BICACO";"RS"
"4305959";"988977";"COTIPORA";"RS"
"4305975";"985797";"COXILHA";"RS"
"4306007";"988617";"CRISSIUMAL";"RS"
"4306056";"988431";"CRISTAL";"RS"
"4306072";"980972";"CRISTAL DO SUL";"RS"
"4306106";"988619";"CRUZ ALTA";"RS"
"4306205";"988621";"CRUZEIRO DO SUL";"RS"
"4306304";"988623";"DAVID CANABARRO";"RS"
"4306320";"986073";"DERRUBADAS";"RS"
"4306353";"988429";"DEZESSEIS DE NOVEMBRO";"RS"
"4306379";"980974";"DILERMANDO DE AGUIAR";"RS"
"4306403";"988625";"DOIS IRMAOS";"RS"
"4306429";"985971";"DOIS IRMAOS DAS MISSOES";"RS"
